source_id,job_title_raw,soc_code_raw,occurrence_count,before_version,after_version,before_technical_role,after_technical_role,before_family,after_family,before_method,after_method,before_rule,after_rule,before_review_status,after_review_status,transition
dol_lca,Associate,15-2051,4,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_perm,Consultant,15-2051.01,4,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_lca,Product Manager,15-2051.02,4,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_lca,Associate,15-1199.08,4,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,PROJECT MANAGER,15-1299.08,4,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_perm,Project Manager,15-1299.09,4,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,Project Manager     ,15-1299.09,4,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,Manager,15-1132.00,4,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,ASSOCIATE,15-1212.00,4,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_lca,Associate,15-1121.00,4,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_lca,BUSINESS ANALYST,15-1121.00,4,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_lca,Business  Analyst,15-1211.00,4,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_lca,Business Analyst,15-1242.00,4,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_lca,PRODUCT MANAGER,15-1211.00,4,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_lca,Associate Director - Recruitment,13-1071.00,3,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_lca,Assistant Professor of Biomedical Informatics,25-1021.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,computer_science_research,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:3,biological_chemical,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:computer_science_research -> NOT_RELEVANT:not_relevant
dol_lca,Associate,15-1241.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,data_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:1,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_engineering -> NOT_RELEVANT:not_relevant
dol_perm,Associate ,15-2051.01,3,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_lca,"Data Analyst, Recruiting",15-2041.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,COMBINED_SOC_TITLE,STRONG_EXCLUSION_PATTERN,statistician_data_title,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_perm,Manager,15-2051.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_perm,Manager,15-2051.01,3,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_lca,Project Manager,15-2051.02,3,role_taxonomy_v1,role_taxonomy_v2,True,False,data_science,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:4,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> NOT_RELEVANT:not_relevant
dol_lca,Biomedical Data Scientist,15-2051.00,3,role_taxonomy_v1,role_taxonomy_v2,True,True,data_science,data_science,SOC_MAPPING,STRONG_TITLE_PATTERN,soc_mapping:4,data_science,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_science -> TECHNICAL:data_science
dol_lca, Manager ,15-1299.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,Associate,15-1199.01,3,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_perm,BUSINESS ANALYST,15-1199,3,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,Business Analyst,15-1199.02,3,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,Director,15-1299.05,3,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,PRODUCT MANAGER,15-1299.08,3,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_perm,PROJECT MANAGER,15-1199,3,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,Product Manager ,15-1299.08,3,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_lca,Project Manager ,15-1199.09,3,role_taxonomy_v1,role_taxonomy_v2,True,False,other_computing,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:6,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:other_computing -> NOT_RELEVANT:not_relevant
dol_perm, Consultant,15-1253.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,Associate,15-1251.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_perm,BUSINESS ANALYST,15-1132,3,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,BUSINESS ANALYST,15-1253.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,CONSULTANT,15-1251.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_perm,Consultant,15-1133,3,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,Consultant,15-1251.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,Consultant ,15-1252.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,PRODUCT MANAGER,15-1252.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,PROJECT MANAGER,15-1252.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_perm,PROJECT MANAGER,15-1252.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_perm,Product Manager,15-1253.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,Project Manager,15-1132.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_perm,Project Manager,15-1252.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,software_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:0,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:software_engineering -> NOT_RELEVANT:not_relevant
dol_lca,Associate,15-1242.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_perm,Business  Analyst,15-1211.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_lca,Business Analyst,15-1212.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_lca,Business Analyst,15-1244.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_lca,Business Analyst ,15-1211.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_lca,Director,15-1211.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_lca,Director,15-1242.00,3,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_perm,MANAGER,15-1121,3,role_taxonomy_v1,role_taxonomy_v2,True,False,systems_infrastructure,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:2,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:systems_infrastructure -> NOT_RELEVANT:not_relevant
dol_lca,Basketball Coach - International Recruiting Coordinator,27-2022.00,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_lca,Coordinator of Graduate Recruitment,21-1012.00,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_lca,DIRECTOR OF BUSINESS DEVELOPMENT AND RECRUITMENT,13-1161.00,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_lca,DIRECTOR OF TECHNICAL RECRUITMENT,13-1071.00,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_lca,IT Recruitment Specialist,13-1071.00,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_lca,International Recruitment and Operations Analyst,13-1161.00,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_lca,"Manager, Enrollment and Recruitment",21-1012.00,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_lca,RECRUITING DIRECTOR,11-3121.00,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_perm,RECRUITMENT AND CREDENTIALING SPECIALIST,13-1071.00,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_lca,Recruiting Manager,13-1071.00,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_lca,Recruiting Senior Group Manager,11-3121.00,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_perm,Recruiting Specialist,13-1071.00,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_lca,Recruitment Consultant,13-1071.00,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_perm,Recruitment Manager,11-3121,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_perm,Recruitment Manager,11-3121.00,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_lca,Recruitment Manager,13-1161.00,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_perm,Senior Technical Recruitment Specialist,13-1071,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_lca,Senior Technical Sourcer (Recruiting),13-1071.00,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_perm,Student Recruitment Specialist,21-1012,2,role_taxonomy_v1,role_taxonomy_v2,False,False,not_relevant,not_relevant,DEFAULT_NOT_RELEVANT,STRONG_EXCLUSION_PATTERN,no_technical_evidence,sales_recruiting,NOT_REQUIRED,NOT_REQUIRED,NOT_RELEVANT:not_relevant -> NOT_RELEVANT:not_relevant
dol_lca,Assistant Professor,15-1221.00,2,role_taxonomy_v1,role_taxonomy_v2,True,False,computer_science_research,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:3,noncomputing_faculty,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:computer_science_research -> NOT_RELEVANT:not_relevant
dol_lca,Assistant Professor of Biomedical Data Science,25-1021.00,2,role_taxonomy_v1,role_taxonomy_v2,True,False,computer_science_research,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:3,biological_chemical,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:computer_science_research -> NOT_RELEVANT:not_relevant
dol_lca,Postdoc Research Associate -Computational Systems Biology,15-1221.00,2,role_taxonomy_v1,role_taxonomy_v2,True,False,computer_science_research,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:3,biological_chemical,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:computer_science_research -> NOT_RELEVANT:not_relevant
dol_perm,Product Manager,15-1111,2,role_taxonomy_v1,role_taxonomy_v2,True,False,computer_science_research,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:3,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:computer_science_research -> NOT_RELEVANT:not_relevant
dol_lca,Product Manager,15-1221.00,2,role_taxonomy_v1,role_taxonomy_v2,True,False,computer_science_research,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:3,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:computer_science_research -> NOT_RELEVANT:not_relevant
dol_lca,ASSOCIATE,15-1241.00,2,role_taxonomy_v1,role_taxonomy_v2,True,False,data_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:1,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_engineering -> NOT_RELEVANT:not_relevant
dol_lca,ASSOCIATE,15-1243.00,2,role_taxonomy_v1,role_taxonomy_v2,True,False,data_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:1,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_engineering -> NOT_RELEVANT:not_relevant
dol_perm,Associate,15-1243.00,2,role_taxonomy_v1,role_taxonomy_v2,True,False,data_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:1,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_engineering -> NOT_RELEVANT:not_relevant
dol_lca,Consultant,15-1241.00,2,role_taxonomy_v1,role_taxonomy_v2,True,False,data_engineering,not_relevant,SOC_MAPPING,STRONG_EXCLUSION_PATTERN,soc_mapping:1,nontechnical_management_analysis,NOT_REQUIRED,NOT_REQUIRED,TECHNICAL:data_engineering -> NOT_RELEVANT:not_relevant
